time (in seconds),queue density
67.0754,0.90877
67.1421,0.909034
67.2087,0.908656
67.2753,0.906865
67.3419,0.906837
67.4085,0.906742
67.4751,0.906512
67.5417,0.906512
67.6083,0.906403
67.6749,0.906179
67.7415,0.906371
67.8081,0.906873
67.8748,0.906938
67.9414,0.906807
68.008,0.906608
68.0746,0.906435
68.1412,0.906706
68.2078,0.906619
68.2744,0.906516
68.341,0.906672
68.4076,0.906623
68.4742,0.906536
68.5408,0.906161
68.6075,0.906151
68.6741,0.906382
68.7407,0.90626
68.8073,0.906256
68.8739,0.906103
68.9405,0.905565
69.0071,0.905544
69.0737,0.905435
69.1403,0.905418
69.2069,0.9054
69.2735,0.905732
69.3402,0.905693
69.4068,0.90562
69.4734,0.905576
69.54,0.905608
69.6066,0.905552
69.6732,0.905576
69.7398,0.905354
69.8064,0.905479
69.873,0.905798
69.9396,0.905857
70.0062,0.906004
70.0729,0.905844
70.1395,0.905868
70.2061,0.905824
70.2727,0.905882
70.3393,0.906085
70.4059,0.905953
70.4725,0.906367
70.5391,0.906548
70.6057,0.907607
70.6723,0.907185
70.7389,0.906901
70.8056,0.90676
70.8722,0.906246
70.9388,0.906611
71.0054,0.907002
71.072,0.906942
71.1386,0.906985
71.2052,0.907055
71.2718,0.907288
71.3384,0.907361
71.405,0.906652
71.4717,0.906919
71.5383,0.907108
71.6049,0.90699
71.6715,0.906779
71.7381,0.906619
71.8047,0.906716
71.8713,0.906711
71.9379,0.906648
72.0045,0.906616
72.0711,0.906507
72.1377,0.906907
72.2044,0.906791
72.271,0.909404
72.3376,0.909392
72.4042,0.908962
72.4708,0.909075
72.5374,0.909353
72.604,0.909191
72.6706,0.90923
72.7372,0.909041
72.8038,0.908778
72.8704,0.908591
72.9371,0.908488
73.0037,0.908394
73.0703,0.908174
73.1369,0.908386
73.2035,0.908537
73.2701,0.90828
73.3367,0.908095
73.4033,0.907933
73.4699,0.907836
73.5365,0.907969
73.6031,0.90777
73.6698,0.907911
73.7364,0.907888
73.803,0.90808
73.8696,0.908066
73.9362,0.906791
74.0028,0.907165
74.0694,0.907349
74.136,0.907237
74.2026,0.907439
74.2692,0.907319
74.3358,0.906997
74.4025,0.907069
74.4691,0.906725
74.5357,0.906896
74.6023,0.906905
74.6689,0.907185
74.7355,0.906952
74.8021,0.907038
74.8687,0.906973
74.9353,0.906576
75.0019,0.905546
75.0685,0.906758
75.1352,0.907278
75.2018,0.906719
75.2684,0.906905
75.335,0.908122
75.4016,0.908056
75.4682,0.906972
75.5348,0.907377
75.6014,0.908422
75.668,0.907555
75.7346,0.906562
75.8012,0.906262
75.8679,0.905709
75.9345,0.90605
76.0011,0.905374
76.0677,0.905011
76.1343,0.903682
76.2009,0.904507
76.2675,0.906095
76.3341,0.904104
76.4007,0.904563
76.4673,0.906323
76.5339,0.906472
76.6006,0.906746
76.6672,0.907319
76.7338,0.907764
76.8004,0.907882
76.867,0.906631
76.9336,0.906441
77.0002,0.906032
77.0668,0.906237
77.1334,0.907269
77.2,0.906511
77.2666,0.906698
77.3333,0.906366
77.3999,0.906041
77.4665,0.906293
77.5331,0.907472
77.5997,0.907548
77.6663,0.907392
77.7329,0.907898
77.7995,0.907824
77.8661,0.907985
77.9327,0.908225
77.9994,0.907542
78.066,0.90717
78.1326,0.907171
78.1992,0.907355
78.2658,0.907067
78.3324,0.907149
78.399,0.907278
78.4656,0.907198
78.5322,0.907583
78.5988,0.907804
78.6654,0.908166
78.7321,0.908127
78.7987,0.908556
78.8653,0.908541
78.9319,0.907895
78.9985,0.908294
79.0651,0.907802
79.1317,0.907899
79.1983,0.907661
79.2649,0.907803
79.3315,0.907998
79.3981,0.908211
79.4648,0.908057
